object_id,registration_no,collection,recovery_method,locality,municipality,state_department,country,period,context_id,context_no,context_type,sample_id_object,date_BP_object,date_error_object,sample_id_context,date_BP_context,date_error_context,object_function,representation,representation_gender,forming_method,composite_id,individual_ids,composite_type,no_components,weight,composite_weight,area_of_analysis,method,copper_in_FA,cu,cu_precision,ag,ag_precision,au,au_precision,pt,pt_precision,references
575,O02035,Museo del Oro,Non-archaeological (locality known),Nazaret (Sumapaz),Usme,Bogota Distrito,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With weapons,Male,Lost-wax cast,NA,NA,NA,NA,49.75,NA,NA,FA,Calculated,11.2,1,12.1,1,75.1,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
576,O06724,Museo del Oro,Non-archaeological (municipality known),Pueblo Viejo,Aquitania,Boyacá,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bead necklace,Schematic,NA,Cast with matrix,NA,NA,NA,NA,13.1,NA,NA,FA,Calculated,10.2,1,5,1,81.2,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
577,O00154,Museo del Oro,Non-archaeological (municipality known),NA,Arcabuco,Boyacá,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Seated,NA,Lost-wax cast with core,NA,NA,NA,NA,45.2,NA,NA,FA,Calculated,15,1,12.5,1,68.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
579,O40127,Museo del Oro,Non-archaeological (department known),NA,NA,Boyacá,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bead,NA,NA,Lost-wax cast with matrix,NA,NA,NA,NA,1.56,NA,NA,AAS,NA,9.6,1,9.6,1,76.7,1,NA,n.d.,"Museo del Oro, Banco de la República, 2007; Scott, 2012a; Scott, 1982"
580,O04462,Museo del Oro,Non-archaeological (municipality known),NA,Duitama,Boyacá,Colombia,Muisca,35,O04459-O04463,NA,NA,NA,NA,NA,NA,NA,Votive figure,Serpent,NA,Lost-wax cast,NA,NA,NA,NA,1,NA,NA,FA,Calculated?,12.5,1,5.2,1,79.2,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1954"
581,O03528,Museo del Oro,Non-archaeological (municipality known),NA,Moniquirá,Boyacá,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Female,Lost-wax cast,NA,NA,NA,NA,26,NA,NA,FA,Analysed,64,0,NA,NA,30,0,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
582,O01250,Museo del Oro,Non-archaeological (municipality known),NA,Muzo,Boyacá,Colombia,Muisca,19,O01247-O01252,Offering,NA,NA,NA,Beta-82929,1250,60,Ear pendant,NA,NA,Lost-wax cast with core,NA,NA,NA,NA,43.22,NA,NA,pXRF,NA,6.4,1,17.9,1,75.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
583,O00262,Museo del Oro,Non-archaeological (municipality known),NA,Muzo,Boyacá,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With weapons,Female,Lost-wax cast,NA,NA,NA,NA,11.2,NA,NA,FA,Unknown,74,0,NA,NA,18,0,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
584,O01251,Museo del Oro,Non-archaeological (municipality known),NA,Muzo,Boyacá,Colombia,Muisca,19,O01247-O01252,Offering,Beta-374229,960,30,Beta-82929,1250,60,Votive figure,Shell,NA,Lost-wax cast with core,NA,NA,NA,NA,23.66,NA,NA,pXRF,NA,3.9,1,13.7,1,82.2,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
585,O01248,Museo del Oro,Non-archaeological (municipality known),NA,Muzo,Boyacá,Colombia,Muisca,19,O01247-O01252,Offering,NA,NA,NA,Beta-82929,1250,60,Votive figure,NA,Male,Lost-wax cast with core,NA,NA,NA,NA,115.7,NA,NA,FA,Analysed,16.6,1,13.4,1,66.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
586,O01249,Museo del Oro,Non-archaeological (municipality known),NA,Muzo,Boyacá,Colombia,Muisca,19,O01247-O01252,Offering,NA,NA,NA,Beta-82929,1250,60,Votive figure,Turtle,NA,Lost-wax cast with core,NA,NA,NA,NA,44.56,NA,NA,pXRF,NA,3.7,1,18.7,1,77.6,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
587,O33347,Museo del Oro,Non-archaeological (municipality known),NA,Pachavita,Boyacá,Colombia,Muisca,NA,NA,NA,Beta-72868,1325,55,NA,NA,NA,Ear adornment,NA,NA,Lost-wax cast with core,NA,NA,NA,NA,9.98,NA,NA,XRF,NA,18.7,1,9.4,1,71.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007"
588,O06334,Museo del Oro,Non-archaeological (municipality known),NA,Saboyá,Boyacá,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With child,Female,Lost-wax cast,NA,NA,NA,NA,14.75,NA,NA,pXRF,NA,3.3,1,15.3,1,80.9,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
589,O05561,Museo del Oro,Non-archaeological (municipality known),NA,Sogamoso,Boyacá,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With anthropomorphic figure,NA,Lost-wax cast,NA,NA,NA,NA,202,NA,NA,FA,Unknown,99.2,1,NA,NA,NA,NA,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
590,O04293,Museo del Oro,Non-archaeological (municipality known),NA,Sogamoso,Boyacá,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,NA,NA,NA,NA,NA,113.55,NA,NA,FA,Analysed,89,0,NA,NA,NA,NA,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
591,O06677,Museo del Oro,Non-archaeological (municipality known),NA,Tunja,Boyacá,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Breastplate,Bird,NA,Lost-wax cast,NA,NA,NA,NA,78,NA,NA,FA,Analysed,32.8,1,1.6,1,42.9,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
592,O06256,Museo del Oro,Non-archaeological (municipality known),NA,Tunja,Boyacá,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Breastplate,Bird,NA,Lost-wax cast,NA,NA,NA,NA,54.3,NA,NA,FA,Calculated?,8.8,1,6,1,83,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
593,O03530,Museo del Oro,Non-archaeological (municipality known),NA,Tunja,Boyacá,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,Female,Lost-wax cast,NA,NA,NA,NA,29.5,NA,NA,pXRF,NA,68,1,6.7,1,24.6,1,0.2,1,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
594,O03880,Museo del Oro,Non-archaeological (municipality known),NA,Tunja,Boyacá,Colombia,Muisca,43,O03880,Burial - vertical shaft tomb,NA,NA,NA,NA,NA,NA,Bead necklace,Zoomorphic - Bird,NA,Cast with matrix,NA,NA,NA,NA,35.1,NA,NA,FA,Calculated,12,0,13,0,72,0,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
595,O00151,Museo del Oro,Non-archaeological (municipality known),NA,Cajicá,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With weapons,Female,Lost-wax cast,NA,NA,NA,NA,7.35,NA,NA,pXRF,NA,28.3,1,12.3,1,58.9,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
596,O06750,Museo del Oro,Non-archaeological (municipality known),Río Frío,Cajicá,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Serpent,NA,Lost-wax cast,NA,NA,NA,NA,8.85,NA,NA,FA,Calculated,19,1,13.4,1,62.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
597,O00268,Museo del Oro,Non-archaeological (municipality known),NA,Chía,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,5.4,NA,NA,FA,Not reported,NA,NA,13.3,1,65,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
598,O00148,Museo del Oro,Non-archaeological (municipality known),NA,Chía,Cundinamarca,Colombia,Muisca,124,O00146-O00149,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Male,Lost-wax cast,NA,NA,NA,NA,8.02,NA,NA,FA,Analysed,32.1,1,4.8,1,52.1,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
599,O00267,Museo del Oro,Non-archaeological (municipality known),NA,Cota,Cundinamarca,Colombia,Muisca,25,O00266-O00267,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,Female?,Lost-wax cast with core,NA,NA,NA,NA,4.65,NA,NA,FA,Analysed,22.2,1,4.5,1,71.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
600,O00266,Subdirección Técnica (Museo del Oro),Non-archaeological (municipality known),NA,Cota,Cundinamarca,Colombia,Muisca,25,O00266-O00267,NA,NA,NA,NA,NA,NA,NA,Votive figure,Shell,NA,Lost-wax cast with core,NA,NA,NA,NA,5.7,NA,NA,pXRF,NA,49.9,1,10.5,1,38.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
602,O03936,Museo del Oro,Non-archaeological (department known),NA,NA,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Female,Lost-wax cast with core,NA,NA,NA,NA,20.79,NA,NA,FA,Analysed,21.4,1,12.7,1,54,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
603,O00153,Museo del Oro,Non-archaeological (municipality known),NA,Facatativá,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,Male,Lost-wax cast,NA,NA,NA,NA,5.15,NA,NA,FA,Calculated,12.2,1,14.8,1,70,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
604,O03908,Museo del Oro,Non-archaeological (municipality known),NA,Facatativá,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Female,Lost-wax cast,NA,NA,NA,NA,8.4,NA,NA,FA,Analysed,33.3,1,3.2,1,51.6,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
605,O00141,Museo del Oro,Non-archaeological (municipality known),NA,Facatativá,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Female,Lost-wax cast,NA,NA,NA,NA,8.82,NA,NA,FA,Analysed,11.9,1,8.8,1,60,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
606,O01845,Museo del Oro,Non-archaeological (locality known),Surroundings of Laguna de Fúquene,Fúquene,Cundinamarca,Colombia,Muisca,29,O01843-O01845,Lake,NA,NA,NA,NA,NA,NA,Votive figure,Priest with weapons/staff and birds,NA,Lost-wax cast,NA,NA,NA,NA,9.22,NA,NA,FA,Analysed,75,1,NA,NA,18.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
607,O01843,Museo del Oro,Non-archaeological (locality known),Surroundings of Laguna de Fúquene,Fúquene,Cundinamarca,Colombia,Muisca,29,O01843-O01845,Lake,NA,NA,NA,NA,NA,NA,Votive figure,Priest with weapons/staff and birds,NA,Lost-wax cast,NA,NA,NA,NA,21.18,NA,NA,FA,Analysed,70,0,NA,NA,25,0,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
608,O06309,Museo del Oro,Non-archaeological (municipality known),El Chocó,Fusagasugá,Cundinamarca,Colombia,Muisca,36,O06302-O06319,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Male,Lost-wax cast,NA,NA,NA,NA,16.35,NA,NA,FA,Analysed,38.8,1,3.3,1,42.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
609,O06307,Museo del Oro,Non-archaeological (municipality known),El Chocó,Fusagasugá,Cundinamarca,Colombia,Muisca,36,O06302-O06319,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Male,Lost-wax cast,NA,NA,NA,NA,31.05,NA,NA,FA,Analysed,41.2,1,2.8,1,51,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
610,O06311,Museo del Oro,Non-archaeological (municipality known),El Chocó,Fusagasugá,Cundinamarca,Colombia,Muisca,36,O06302-O06319,NA,NA,NA,NA,NA,NA,NA,Votive figure,With weapons,Male,Lost-wax cast,NA,NA,NA,NA,10.3,NA,NA,FA,Analysed,35,1,1.8,1,42,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
611,O06314,Museo del Oro,Non-archaeological (municipality known),El Chocó,Fusagasugá,Cundinamarca,Colombia,Muisca,36,O06302-O06319,NA,NA,NA,NA,NA,NA,NA,Votive figure,With weapons,Male,Lost-wax cast,NA,NA,NA,NA,7.6,NA,NA,FA,Analysed,32.8,1,6,1,49.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
612,O06312,Museo del Oro,Non-archaeological (municipality known),El Chocó,Fusagasugá,Cundinamarca,Colombia,Muisca,36,O06302-O06319,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Female,Lost-wax cast,NA,NA,NA,NA,8.52,NA,NA,FA,Unknown,29.5,1,1.6,1,41.3,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
613,O06316,Museo del Oro,Non-archaeological (municipality known),El Chocó,Fusagasugá,Cundinamarca,Colombia,Muisca,36,O06302-O06319,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,16.2,NA,NA,FA,Analysed,22.5,1,6.5,1,46.2,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
614,O06313,Museo del Oro,Non-archaeological (municipality known),El Chocó,Fusagasugá,Cundinamarca,Colombia,Muisca,36,O06302-O06319,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,NA,Lost-wax cast,NA,NA,NA,NA,7.68,NA,NA,FA,Analysed,31.6,1,3,1,45,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
615,O06306,Museo del Oro,Non-archaeological (municipality known),El Chocó,Fusagasugá,Cundinamarca,Colombia,Muisca,36,O06302-O06319,NA,NA,NA,NA,NA,NA,NA,Votive figure,Heavily adorned,Male,Lost-wax cast,NA,NA,NA,NA,45.58,NA,NA,FA,Analysed,34.4,1,4.8,1,51.6,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
616,O06315,Museo del Oro,Non-archaeological (municipality known),El Chocó,Fusagasugá,Cundinamarca,Colombia,Muisca,36,O06302-O06319,NA,NA,NA,NA,NA,NA,NA,Votive figure,With bowl/lime container/tray,Male,Lost-wax cast,NA,NA,NA,NA,4.57,NA,NA,FA,Analysed,39,1,2.2,1,51,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
617,O06780,Museo del Oro,Non-archaeological (locality known),Fracc. Las Sardinas,Fusagasugá,Cundinamarca,Colombia,Muisca,51,O06779-O06781,NA,NA,NA,NA,NA,NA,NA,Votive figure,Seated on bench,Male,Lost-wax cast,NA,NA,NA,NA,25,NA,NA,pXRF,NA,13.5,1,14.4,1,71.9,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
618,O06364,Museo del Oro,Non-archaeological (municipality known),NA,Gachancipá,Cundinamarca,Colombia,Muisca,47,O06364-O06367,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Female,Lost-wax cast,NA,NA,NA,NA,21.8,NA,NA,FA,Analysed,24.4,1,4,1,68,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
619,O06361,Museo del Oro,Non-archaeological (municipality known),NA,Gachancipá,Cundinamarca,Colombia,Muisca,46,O06360-O06362,NA,NA,NA,NA,NA,NA,NA,Votive figure,Heavily adorned,Female,Lost-wax cast,NA,NA,NA,NA,30.65,NA,NA,FA,Analysed,12.5,1,22.4,1,59.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
620,O06365,Museo del Oro,Non-archaeological (municipality known),NA,Gachancipá,Cundinamarca,Colombia,Muisca,47,O06364-O06367,NA,NA,NA,NA,NA,NA,NA,Votive figure,With weapons,Male,Lost-wax cast,NA,NA,NA,NA,87.4,NA,NA,FA,Calculated,6.1,1,14.4,1,78,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
621,O06367,Museo del Oro,Non-archaeological (municipality known),NA,Gachancipá,Cundinamarca,Colombia,Muisca,47,O06364-O06367,NA,NA,NA,NA,NA,NA,NA,Votive figure,Mummy,NA,Lost-wax cast,NA,NA,NA,NA,38.6,NA,NA,FA,Analysed,22.5,1,17,1,54.4,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
622,O06360,Museo del Oro,Non-archaeological (municipality known),NA,Gachancipá,Cundinamarca,Colombia,Muisca,46,O06360-O06362,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Female,Lost-wax cast with core,NA,NA,NA,NA,45.2,NA,NA,FA,Analysed,8.8,1,21,1,61.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
623,O06363,Museo del Oro,Non-archaeological (municipality known),NA,Gachancipá,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,Male,Lost-wax cast,NA,NA,NA,NA,30.85,NA,NA,FA,Analysed,8.4,1,19.2,1,62,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
624,O06366,Museo del Oro,Non-archaeological (municipality known),NA,Gachancipá,Cundinamarca,Colombia,Muisca,47,O06364-O06367,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,NA,Lost-wax cast,NA,NA,NA,NA,29.1,NA,NA,FA,Calculated,9.8,1,13.8,1,74,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
625,O06788,Museo del Oro,Non-archaeological (locality known),Vda. El Roble,Gachancipá,Cundinamarca,Colombia,Muisca,52,O06783-O06791,Offering in open site,NA,NA,NA,NA,NA,NA,Miniature mask,NA,NA,Hammered,NA,NA,NA,NA,9.5,NA,NA,FA,Calculated,7.3,1,11.7,1,79.2,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
626,O06787,Museo del Oro,Non-archaeological (locality known),Vda. El Roble,Gachancipá,Cundinamarca,Colombia,Muisca,52,O06783-O06791,Offering in open site,NA,NA,NA,NA,NA,NA,Miniature mask,NA,NA,Lost-wax cast,NA,NA,NA,NA,11.3,NA,NA,FA,Calculated,8.9,1,10.6,1,78.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
627,O06786,Museo del Oro,Non-archaeological (locality known),Vda. El Roble,Gachancipá,Cundinamarca,Colombia,Muisca,52,O06783-O06791,Offering in open site,Beta-374217,1000,30,NA,NA,NA,Votive figure,With staffs/birds,Male,Lost-wax cast with core,NA,NA,NA,NA,28.1,NA,NA,pXRF,NA,9,1,14.1,1,76.7,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
628,O06785,Museo del Oro,Non-archaeological (locality known),Vda. El Roble,Gachancipá,Cundinamarca,Colombia,Muisca,52,O06783-O06791,Offering in open site,NA,NA,NA,NA,NA,NA,Votive figure,Shell,NA,Lost-wax cast with core,NA,NA,NA,NA,26.6,NA,NA,FA,Analysed,28.8,1,5.3,1,55.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
629,O06784,Museo del Oro,Non-archaeological (locality known),Vda. El Roble,Gachancipá,Cundinamarca,Colombia,Muisca,52,O06783-O06791,Offering in open site,NA,NA,NA,NA,NA,NA,Hallucinogen tray,Zoomorphic,NA,Lost-wax cast,NA,NA,NA,NA,19,NA,NA,FA,Calculated,7.9,1,8.8,1,81.6,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
630,O06783,Museo del Oro,Non-archaeological (locality known),Vda. El Roble,Gachancipá,Cundinamarca,Colombia,Muisca,52,O06783-O06791,Offering in open site,NA,NA,NA,NA,NA,NA,Breastplate,Bird,NA,Lost-wax cast,NA,NA,NA,NA,21,NA,NA,FA,Calculated,8.8,1,12.6,1,76.6,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
631,O06810,Museo del Oro,Non-archaeological (municipality known),NA,Guasca,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,Priest with weapons/staff and birds,NA,Lost-wax cast,NA,NA,NA,NA,13.9,NA,NA,FA,Calculated,9.1,1,12,1,76.6,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
632,O00253,Museo del Oro,Non-archaeological (municipality known),NA,Guasca,Cundinamarca,Colombia,Muisca,NA,NA,NA,Beta-374224,1190,30,NA,NA,NA,Votive figure,Seated,NA,Lost-wax cast with core,NA,NA,NA,NA,34.95,NA,NA,FA,Analysed,11,1,18.8,1,60.9,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
633,O06913,Museo del Oro,Non-archaeological (municipality known),NA,Guatavita,Cundinamarca,Colombia,Muisca,53,O06911-O06917,NA,NA,NA,NA,Beta-129143,1550,50,Votive figure,With staffs/birds,Male,Lost-wax cast,NA,NA,NA,NA,47.45,NA,NA,FA,Calculated,9.2,1,16,1,72.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
634,O06758,Museo del Oro,Non-archaeological (municipality known),NA,Guatavita,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With weapons,Male,Lost-wax cast,NA,NA,NA,NA,7.9,NA,NA,pXRF,NA,27.6,1,11.8,1,60,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
635,O06755,Museo del Oro,Non-archaeological (municipality known),NA,Guatavita,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With weapons,Male,Lost-wax cast,NA,NA,NA,NA,98.7,NA,NA,FA,Analysed,31.6,1,3.2,1,41.6,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
636,O06915,Museo del Oro,Non-archaeological (municipality known),NA,Guatavita,Cundinamarca,Colombia,Muisca,53,O06911-O06917,NA,NA,NA,NA,Beta-129143,1550,50,Pendant,Bird (schematic),NA,Lost-wax cast,NA,NA,NA,NA,30,NA,NA,FA,Calculated,10.9,1,14.4,1,72,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
637,O06756,Museo del Oro,Non-archaeological (municipality known),NA,Guatavita,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votive figure,With staffs/birds,Male,Lost-wax cast,NA,NA,NA,NA,10.3,NA,NA,FA,Unknown,49.8,1,1.6,1,40,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
638,O01253,Museo del Oro,Non-archaeological (municipality known),NA,Guatavita,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Breastplate,Bird (schematic),NA,Lost-wax cast,NA,NA,NA,NA,242.10001,NA,NA,FA,Analysed,32.5,1,1.8,1,42.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
639,O00177,Museo del Oro,Non-archaeological (municipality known),NA,Guatavita,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pendant,Anthropomorphic,NA,Hammered,NA,NA,NA,NA,2.84,NA,NA,AAS,NA,11.3,1,19.2,1,69,1,NA,NA,"Museo del Oro, Banco de la República, 2007"
640,O01258,Museo del Oro,Non-archaeological (municipality known),NA,Guatavita,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spearthrower,NA,NA,Lost-wax cast with core,NA,NA,NA,NA,78.3,NA,NA,FA,Analysed,20,1,NA,NA,60.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
641,O00018,Museo del Oro,Non-archaeological (municipality known),NA,Guatavita,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bead necklace,NA,NA,Cast with matrix,36,641,Necklace,59,NA,67.54,NA,FA,Calculated,13.8,1,14.8,1,68,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
642,O06917,Museo del Oro,Non-archaeological (municipality known),NA,Guatavita,Cundinamarca,Colombia,Muisca,53,O06911-O06917,NA,NA,NA,NA,Beta-129143,1550,50,Votive figure,With anthropomorphic figure,NA,Lost-wax cast,NA,NA,NA,NA,19.2,NA,NA,pXRF,NA,32.1,1,14.7,1,53.1,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
643,O02036,Museo del Oro,Non-archaeological (municipality known),NA,Manta,Cundinamarca,Colombia,Muisca,31,O02036-O02041,NA,NA,NA,NA,NA,NA,NA,Votive figure,NA,Male,Lost-wax cast,NA,NA,NA,NA,11.48,NA,NA,FA,Calculated,10.8,1,16,1,70.5,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
644,O00124,Museo del Oro,Non-archaeological (municipality known),NA,Pacho,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nose adornment,NA,NA,Lost-wax cast,NA,NA,NA,NA,48.79,NA,NA,FA,Analysed,20.6,1,14.8,1,41.2,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
645,O04410,Museo del Oro,Non-archaeological (locality known),El Peñón,Pacho,Cundinamarca,Colombia,Muisca,33,O04410-O04416,NA,NA,NA,NA,NA,NA,NA,Bead necklace,Schematic,NA,Cast with matrix,NA,NA,NA,NA,16.35,NA,NA,FA,Analysed,8,1,11.3,1,68.8,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
646,O00252,Museo del Oro,Non-archaeological (locality known),NA,Pacho,Cundinamarca,Colombia,Muisca,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nose adornment,NA,NA,Lost-wax cast,NA,NA,NA,NA,36.93,NA,NA,pXRF,NA,26.6,1,11.9,1,60.7,1,NA,NA,"Museo del Oro, Banco de la República, 2007; Pérez de Barradas, 1958"
